1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,3,3,2,3,7,0,6,4,6,7,1,4,6,6,5,8,5,8,8,11,11,7,6,9,5,9,9,11,7,5,14,11,10,11,10,21,11,11,9,12,16,13,10,17,22,10,9,12,15,14,15,13,18,15,15,8,23,11,10,14,17,14,10,12,13,10,13,19,11,9,13,19,13,8,10,19,16,21,8,9,10,14,13,12,8,12,27,17,10,15,4,11,8,9,8,12,10,10,11,13,5,4,4,7,7,5,4,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,0,1,2,5,7,3,3,0,4,3,7,5,6,5,4,5,11,7,5,5,15,4,10,4,11,14,8,8,11,8,17,13,9,14,11,8,9,11,7,10,15,7,19,13,14,14,13,12,11,11,13,15,15,15,13,8,21,17,10,22,14,8,18,14,18,15,8,21,15,19,9,5,13,11,19,13,8,10,12,19,15,12,17,9,12,15,10,23,11,10,10,5,20,9,15,10,11,4,9,7,14,13,13,16,9,4,11,4,0,5,6,7,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,3,3,3,1,3,0,6,7,7,5,5,0,7,5,5,5,8,6,6,4,7,10,10,6,9,13,9,12,10,8,15,8,8,13,13,11,8,19,10,14,16,8,10,12,20,9,23,12,18,16,18,14,21,12,13,12,12,5,11,21,10,14,13,17,14,23,16,22,21,15,14,15,12,12,12,22,7,11,8,14,14,17,11,9,19,13,12,13,9,10,11,18,19,15,13,12,9,10,10,13,14,18,16,17,9,5,11,6,5,6,6,5,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,0,0,7,7,3,0,7,3,6,6,5,4,6,7,5,6,8,6,9,6,8,6,7,13,9,13,9,16,19,11,9,8,8,21,12,19,23,10,10,5,19,14,14,17,19,23,15,14,23,11,8,6,11,14,8,10,13,17,17,12,12,13,14,14,13,10,31,23,12,27,13,14,13,16,25,18,11,15,12,10,12,12,10,8,19,9,14,9,19,14,18,8,29,27,21,19,9,18,8,11,11,13,13,6,5,18,8,11,18,13,9,8,4,4,4,7,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
1,1,1,1,1,1,1,1,2,1,1,1,1,9,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,0,1,7,7,6,7,4,4,8,6,5,5,5,4,9,4,6,4,9,5,5,5,15,13,9,14,15,11,18,17,17,12,12,15,11,13,25,13,10,13,17,15,15,21,14,8,19,15,12,9,14,19,16,17,8,14,12,11,30,10,14,13,15,10,7,17,16,11,23,17,14,23,31,26,24,18,23,15,13,8,19,9,13,8,16,12,19,19,20,20,13,16,22,19,13,12,7,12,8,11,15,9,23,9,6,9,13,14,22,15,10,15,7,7,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,9,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,4,5,7,6,6,6,6,4,6,7,10,6,5,11,10,11,7,6,6,9,8,15,12,15,9,14,8,15,18,14,17,13,14,13,14,12,6,15,16,22,15,13,13,13,15,14,17,13,21,9,14,19,8,13,10,15,16,14,14,13,12,14,11,8,15,15,31,15,22,15,23,24,11,15,13,22,10,15,20,15,9,23,13,20,27,11,26,23,32,24,13,17,16,13,12,15,11,6,9,11,18,20,12,4,10,8,15,20,10,6,10,13,9,15,4,7,2,2,0,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,6,0,2,3,6,5,3,8,7,5,4,5,5,7,10,11,4,10,4,10,5,9,4,10,15,10,9,17,14,13,24,19,13,11,11,12,8,11,10,12,8,19,13,19,18,11,15,16,16,15,12,12,14,15,23,23,13,12,9,15,13,21,29,13,13,14,15,12,23,14,27,7,14,18,23,21,15,15,24,19,17,13,12,15,23,22,19,15,12,15,14,19,12,15,16,12,10,8,15,10,8,17,19,13,21,15,10,8,7,11,14,30,13,21,24,11,16,5,2,6,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,2,1,3,0,7,3,2,2,7,7,4,4,5,9,10,6,6,10,7,5,11,6,11,7,11,6,6,23,12,23,17,13,12,13,13,13,9,10,18,13,8,9,15,11,19,12,27,18,17,17,18,16,30,21,23,19,27,19,19,16,26,13,17,16,14,15,22,12,20,12,14,54,23,14,24,20,28,18,17,19,20,14,14,14,20,23,16,21,9,21,17,11,19,13,12,22,12,17,9,15,9,19,16,13,15,12,23,27,8,15,9,9,12,24,16,21,24,17,14,10,6,5,14,7,2,1,1,2,1,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,3,3,2,1,5,4,5,4,7,4,7,5,6,7,5,5,13,4,10,11,5,11,6,11,8,10,12,18,8,17,21,20,11,12,12,11,13,11,10,20,12,22,17,15,18,27,9,10,23,17,22,12,14,15,16,10,12,23,17,22,25,15,14,28,18,18,19,16,22,10,12,22,12,16,13,22,19,14,9,13,14,13,21,14,19,29,17,19,23,15,21,17,13,23,13,13,17,26,13,24,9,13,21,15,22,16,17,17,14,17,13,15,13,21,16,9,12,12,8,9,14,10,5,11,5,7,9,6,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,5,2,7,4,7,6,5,4,7,5,6,6,4,4,7,5,9,5,9,8,21,16,15,11,9,11,14,18,12,13,10,18,13,19,16,17,16,12,19,12,8,27,9,26,20,18,8,17,22,17,16,21,15,15,14,14,15,18,17,23,36,20,18,29,23,19,13,15,19,13,20,20,19,13,16,12,18,18,13,15,18,15,21,34,22,22,26,20,17,12,25,16,20,26,12,12,12,18,23,23,9,12,21,23,20,16,11,24,25,12,13,19,21,26,9,14,13,5,15,26,9,11,14,9,7,16,8,3,6,2,3,2,1,1,2,1,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,5,5,5,7,5,7,5,6,5,7,7,11,10,6,9,6,9,13,9,8,14,14,10,14,11,17,13,13,22,9,11,18,17,18,18,15,14,23,17,15,13,15,20,19,18,27,13,12,13,13,21,22,15,11,11,18,14,21,17,26,15,5,23,16,18,19,8,15,12,12,19,23,15,19,12,13,27,26,14,18,27,27,25,22,12,26,20,18,16,12,23,24,31,25,18,12,13,23,28,15,14,24,25,28,22,9,15,21,12,13,12,17,11,8,27,14,13,10,8,12,15,22,8,11,18,9,15,4,7,4,5,3,1,1,2,3,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,3,2,5,7,0,7,4,6,6,4,6,4,4,7,11,10,4,9,4,8,6,15,10,9,18,13,15,9,23,15,16,18,15,19,11,19,20,24,12,12,13,20,21,30,22,25,19,25,20,18,19,17,17,21,16,22,15,17,14,18,12,16,9,12,9,19,20,20,17,19,25,14,16,19,15,18,21,24,29,15,29,22,26,19,29,21,31,18,33,19,14,19,13,21,16,26,21,21,21,23,33,24,8,22,17,15,23,9,14,11,35,21,26,16,16,10,21,12,15,9,9,12,10,14,12,16,10,14,16,18,21,4,4,6,5,5,6,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
0,41,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,2,1,2,3,1,1,1,3,3,7,5,7,1,4,5,4,6,5,4,11,6,15,5,8,10,4,10,11,9,8,9,4,18,19,13,14,8,18,19,18,19,15,25,22,8,13,14,20,19,27,14,27,20,22,17,25,22,27,9,13,20,19,15,18,24,17,33,18,15,19,20,23,18,14,21,30,23,29,17,13,58,21,22,19,18,23,23,17,18,21,21,21,23,34,31,30,22,12,16,19,17,22,21,34,21,23,23,22,27,18,23,17,20,14,14,15,26,22,10,8,15,18,25,12,13,15,6,13,15,23,10,10,22,10,8,16,13,11,7,12,9,5,2,6,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,2,3,3,2,2,4,3,3,5,10,7,6,4,5,7,2,12,12,8,8,8,6,9,9,15,11,9,8,18,12,15,15,21,11,21,12,18,22,19,9,15,17,21,70,20,28,26,21,24,19,36,22,22,20,18,21,13,27,18,10,8,14,20,21,18,20,21,14,20,19,38,33,23,19,31,12,13,15,21,20,21,19,17,24,18,25,16,21,29,24,21,18,13,16,13,31,20,27,16,20,18,21,14,23,22,26,23,20,20,20,20,23,17,12,19,19,22,9,15,9,19,15,15,10,25,23,13,15,17,18,8,23,9,13,10,6,7,7,2,3,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,3,2,2,1,3,2,2,2,7,0,7,0,7,1,7,5,9,4,5,5,4,8,13,10,11,6,11,9,9,7,7,19,13,21,13,17,21,20,13,20,16,23,18,27,17,19,14,17,17,19,22,33,19,13,27,25,23,27,12,19,16,20,28,17,24,16,22,26,26,18,14,20,18,24,22,22,19,35,18,20,25,15,19,17,18,22,23,30,22,12,21,16,12,34,19,26,28,29,12,18,34,29,30,16,14,22,30,23,27,25,20,15,19,34,46,31,16,16,16,22,24,21,15,15,18,21,13,18,22,12,34,17,13,23,29,16,15,17,29,9,21,27,25,28,14,8,6,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,1,1,6,1,6,4,5,6,5,4,7,4,6,6,11,7,11,0,14,7,11,8,14,14,12,18,11,12,18,13,14,12,9,19,16,12,18,22,13,35,20,27,22,13,13,8,18,21,23,25,17,31,20,17,23,22,26,16,19,19,25,17,28,23,19,16,34,25,24,21,32,26,21,38,23,34,31,17,27,21,28,23,18,31,20,39,12,8,27,25,23,31,28,31,28,21,26,24,18,20,22,20,16,22,31,24,26,26,28,20,27,17,27,15,19,13,17,26,20,12,14,24,29,22,33,33,20,34,21,25,21,14,39,12,15,8,21,17,27,33,36,14,10,8,7,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1
1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,3,2,2,7,6,0,2,7,7,1,0,5,1,11,9,6,4,10,6,14,9,12,8,23,13,12,15,23,10,12,10,14,14,16,13,14,18,12,10,18,19,27,21,21,20,18,12,26,22,25,17,16,17,27,20,27,27,16,16,23,25,27,28,22,23,22,16,31,21,26,23,25,31,21,31,34,30,35,24,33,16,35,14,21,31,33,36,21,20,41,25,19,17,27,17,13,25,26,19,13,18,17,21,19,23,16,26,31,39,24,12,22,23,16,19,16,12,23,16,22,19,26,27,16,18,19,19,17,18,12,19,14,15,15,23,14,12,24,15,26,25,18,10,22,16,4,5,1,1,2,3,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,1,3,3,2,2,2,2,3,7,2,5,4,7,6,3,7,5,4,5,10,15,15,4,10,15,20,13,9,15,12,10,15,18,11,8,18,13,25,13,13,12,16,20,18,15,23,19,19,16,21,19,23,16,21,24,32,27,27,31,25,43,40,25,30,28,23,24,43,22,39,21,16,16,31,16,31,33,27,17,26,29,17,23,16,30,24,33,26,34,36,32,33,22,22,21,25,20,36,25,23,28,12,22,25,38,24,17,35,30,23,37,17,28,38,22,10,20,16,21,13,24,29,20,26,19,32,17,25,22,23,17,37,15,23,21,16,7,13,15,11,8,21,16,24,24,25,13,14,5,6,3,2,0,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1
1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,3,3,2,0,4,4,7,3,7,4,7,8,4,9,9,4,11,11,15,11,10,12,9,12,17,11,24,14,15,13,19,15,20,12,14,16,21,15,17,20,15,14,26,38,30,22,27,27,17,25,18,26,27,37,22,31,27,15,25,24,19,32,26,31,31,22,16,22,25,22,25,32,34,24,27,23,35,40,24,17,17,23,26,25,35,25,39,38,39,50,19,31,17,34,18,36,29,31,22,20,23,34,42,27,23,26,21,25,24,26,26,16,24,24,18,19,17,22,21,18,23,16,15,19,17,19,17,40,29,14,14,27,20,13,75,17,12,21,8,9,16,19,17,18,17,18,19,15,7,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,2,1,7,0,6,0,5,5,4,5,10,6,7,5,8,11,4,8,15,9,17,21,4,6,11,14,16,17,13,20,21,12,17,13,19,23,17,18,31,19,18,9,24,9,19,16,13,16,22,17,18,31,21,19,30,28,17,19,15,24,26,35,27,24,16,47,28,32,34,30,24,29,22,20,36,34,28,33,27,59,39,24,34,18,27,34,34,26,30,31,32,28,39,22,32,40,28,40,39,24,21,24,18,30,30,31,26,23,23,25,23,19,23,18,19,17,32,15,19,17,19,19,34,18,16,18,19,12,15,24,28,18,25,22,24,23,16,17,18,10,21,15,16,21,19,15,9,14,17,15,9,6,9,6,1,2,1,3,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
